ticket_id,date,time,day_of_week,month,branch_id,branch_name,city,dish,category,unit_price,quantity,total_sale,ingredient_cost,gross_margin,payment_method,tip,total_with_tip,hour,year_month,daypart
TKT-20250630-003-04787,2025-06-30,12:40,Lunes,June,SUC003,Guadalajara,Guadalajara,Agua de Horchata,Bebidas,35,1,35,8,27,Tarjeta de Débito,0.0,35.0,12,2025-06,Comida
TKT-20251222-006-04788,2025-12-22,13:53,Lunes,December,SUC006,Querétaro,Querétaro,Mole Poblano,Platos Fuertes,175,1,175,55,120,Efectivo,17.5,192.5,13,2025-12,Comida
TKT-20251013-010-04789,2025-10-13,19:23,Lunes,October,SUC010,León,León,Margarita,Bebidas,95,1,95,25,70,Efectivo,0.0,95.0,19,2025-10,Tarde
TKT-20250619-006-04790,2025-06-19,19:59,Jueves,June,SUC006,Querétaro,Querétaro,Fajitas de Res,Platos Fuertes,225,2,450,140,310,Tarjeta de Débito,90.0,540.0,19,2025-06,Tarde
TKT-20250725-008-04791,2025-07-25,20:09,Viernes,July,SUC008,Mérida,Mérida,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Crédito,8.5,93.5,20,2025-07,Tarde
TKT-20250610-006-04792,2025-06-10,14:07,Martes,June,SUC006,Querétaro,Querétaro,Refresco,Bebidas,30,1,30,8,22,Tarjeta de Débito,3.0,33.0,14,2025-06,Comida
TKT-20251109-003-04793,2025-11-09,19:25,Domingo,November,SUC003,Guadalajara,Guadalajara,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Efectivo,20.25,155.25,19,2025-11,Tarde
TKT-20250611-003-04794,2025-06-11,14:59,Miércoles,June,SUC003,Guadalajara,Guadalajara,Pastel de Tres Leches,Postres,75,1,75,22,53,Tarjeta de Débito,0.0,75.0,14,2025-06,Comida
TKT-20251109-006-04795,2025-11-09,22:37,Domingo,November,SUC006,Querétaro,Querétaro,Fajitas de Pollo,Platos Fuertes,195,1,195,58,137,Tarjeta de Débito,19.5,214.5,22,2025-11,Noche
TKT-20251118-003-04796,2025-11-18,20:26,Martes,November,SUC003,Guadalajara,Guadalajara,Tacos al Pastor (3 pzas),Platos Fuertes,85,4,340,112,228,Tarjeta de Crédito,51.0,391.0,20,2025-11,Tarde
TKT-20250907-004-04797,2025-09-07,12:40,Domingo,September,SUC004,Monterrey,Monterrey,Quesadilla de Flor de Calabaza,Platos Fuertes,95,2,190,56,134,Tarjeta de Débito,19.0,209.0,12,2025-09,Comida
TKT-20250328-003-04798,2025-03-28,13:30,Viernes,March,SUC003,Guadalajara,Guadalajara,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Crédito,35.0,385.0,13,2025-03,Comida
TKT-20250403-004-04799,2025-04-03,13:08,Jueves,April,SUC004,Monterrey,Monterrey,Guacamole con Totopos,Entradas,89,1,89,25,64,App de Pago,8.9,97.9,13,2025-04,Comida
TKT-20250228-004-04800,2025-02-28,20:02,Viernes,February,SUC004,Monterrey,Monterrey,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Crédito,20.25,155.25,20,2025-02,Tarde
TKT-20250328-005-04801,2025-03-28,15:35,Viernes,March,SUC005,Puebla,Puebla,Nachos con Carne,Entradas,125,1,125,40,85,App de Pago,18.75,143.75,15,2025-03,Comida
TKT-20250322-006-04802,2025-03-22,14:59,Sábado,March,SUC006,Querétaro,Querétaro,Cochinita Pibil,Platos Fuertes,165,1,165,50,115,Tarjeta de Crédito,0.0,165.0,14,2025-03,Comida
TKT-20250516-008-04803,2025-05-16,14:02,Viernes,May,SUC008,Mérida,Mérida,Burrito Grande,Platos Fuertes,145,1,145,42,103,Tarjeta de Crédito,21.75,166.75,14,2025-05,Comida
TKT-20250303-002-04804,2025-03-03,13:00,Lunes,March,SUC002,Ciudad de México Sur,Ciudad de México,Agua de Horchata,Bebidas,35,2,70,16,54,Efectivo,0.0,70.0,13,2025-03,Comida
TKT-20250622-004-04805,2025-06-22,14:18,Domingo,June,SUC004,Monterrey,Monterrey,Tacos de Barbacoa (3 pzas),Platos Fuertes,95,3,285,105,180,Tarjeta de Débito,28.5,313.5,14,2025-06,Comida
TKT-20250524-010-04806,2025-05-24,15:39,Sábado,May,SUC010,León,León,Cerveza Nacional,Bebidas,55,1,55,20,35,Efectivo,8.25,63.25,15,2025-05,Comida
TKT-20250617-002-04807,2025-06-17,21:59,Martes,June,SUC002,Ciudad de México Sur,Ciudad de México,Refresco,Bebidas,30,1,30,8,22,Tarjeta de Crédito,0.0,30.0,21,2025-06,Noche
TKT-20250602-001-04808,2025-06-02,15:09,Lunes,June,SUC001,Ciudad de México Centro,Ciudad de México,Agua de Horchata,Bebidas,35,1,35,8,27,Tarjeta de Crédito,7.0,42.0,15,2025-06,Comida
TKT-20250713-004-04809,2025-07-13,14:48,Domingo,July,SUC004,Monterrey,Monterrey,Margarita,Bebidas,95,4,380,100,280,Tarjeta de Crédito,38.0,418.0,14,2025-07,Comida
TKT-20250516-002-04810,2025-05-16,13:34,Viernes,May,SUC002,Ciudad de México Sur,Ciudad de México,Helado de Vainilla,Postres,45,1,45,12,33,Tarjeta de Crédito,4.5,49.5,13,2025-05,Comida
TKT-20250424-003-04811,2025-04-24,13:05,Jueves,April,SUC003,Guadalajara,Guadalajara,Quesadilla de Flor de Calabaza,Platos Fuertes,95,1,95,28,67,Efectivo,0.0,95.0,13,2025-04,Comida
TKT-20250619-006-04812,2025-06-19,21:51,Jueves,June,SUC006,Querétaro,Querétaro,Elotes Preparados,Entradas,55,1,55,15,40,Tarjeta de Débito,0.0,55.0,21,2025-06,Noche
TKT-20250607-007-04813,2025-06-07,20:54,Sábado,June,SUC007,Cancún,Cancún,Tacos de Barbacoa (3 pzas),Platos Fuertes,95,2,190,70,120,Tarjeta de Débito,0.0,190.0,20,2025-06,Tarde
TKT-20250924-002-04814,2025-09-24,19:39,Miércoles,September,SUC002,Ciudad de México Sur,Ciudad de México,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,App de Pago,13.5,148.5,19,2025-09,Tarde
TKT-20250524-001-04815,2025-05-24,22:17,Sábado,May,SUC001,Ciudad de México Centro,Ciudad de México,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Efectivo,20.25,155.25,22,2025-05,Noche
TKT-20260110-002-04816,2026-01-10,12:19,Sábado,January,SUC002,Ciudad de México Sur,Ciudad de México,Churros con Chocolate,Postres,65,1,65,18,47,Tarjeta de Débito,0.0,65.0,12,2026-01,Comida
TKT-20251205-002-04817,2025-12-05,20:54,Viernes,December,SUC002,Ciudad de México Sur,Ciudad de México,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Crédito,27.0,162.0,20,2025-12,Tarde
TKT-20250530-001-04818,2025-05-30,12:06,Viernes,May,SUC001,Ciudad de México Centro,Ciudad de México,Cochinita Pibil,Platos Fuertes,165,2,330,100,230,Tarjeta de Crédito,49.5,379.5,12,2025-05,Comida
TKT-20260131-005-04819,2026-01-31,13:28,Sábado,January,SUC005,Puebla,Puebla,Margarita,Bebidas,95,1,95,25,70,Tarjeta de Crédito,9.5,104.5,13,2026-01,Comida
TKT-20250816-005-04820,2025-08-16,20:54,Sábado,August,SUC005,Puebla,Puebla,Pozole Rojo,Platos Fuertes,125,3,375,114,261,Efectivo,0.0,375.0,20,2025-08,Tarde
TKT-20250212-006-04821,2025-02-12,15:34,Miércoles,February,SUC006,Querétaro,Querétaro,Tacos de Carnitas (3 pzas),Platos Fuertes,90,1,90,30,60,Tarjeta de Crédito,9.0,99.0,15,2025-02,Comida
TKT-20260111-008-04822,2026-01-11,20:31,Domingo,January,SUC008,Mérida,Mérida,Flan Napolitano,Postres,55,2,110,30,80,Efectivo,11.0,121.0,20,2026-01,Tarde
TKT-20251027-003-04823,2025-10-27,19:21,Lunes,October,SUC003,Guadalajara,Guadalajara,Margarita,Bebidas,95,1,95,25,70,App de Pago,9.5,104.5,19,2025-10,Tarde
TKT-20251018-002-04824,2025-10-18,13:39,Sábado,October,SUC002,Ciudad de México Sur,Ciudad de México,Margarita,Bebidas,95,2,190,50,140,App de Pago,28.5,218.5,13,2025-10,Comida
TKT-20251208-007-04825,2025-12-08,13:13,Lunes,December,SUC007,Cancún,Cancún,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Crédito,35.0,385.0,13,2025-12,Comida
TKT-20250312-004-04826,2025-03-12,15:38,Miércoles,March,SUC004,Monterrey,Monterrey,Agua de Jamaica,Bebidas,35,1,35,7,28,Tarjeta de Crédito,7.0,42.0,15,2025-03,Comida
TKT-20250813-010-04827,2025-08-13,13:10,Miércoles,August,SUC010,León,León,Tacos de Carnitas (3 pzas),Platos Fuertes,90,1,90,30,60,Tarjeta de Débito,0.0,90.0,13,2025-08,Comida
TKT-20250523-006-04828,2025-05-23,13:20,Viernes,May,SUC006,Querétaro,Querétaro,Guacamole con Totopos,Entradas,89,2,178,50,128,Tarjeta de Débito,26.7,204.7,13,2025-05,Comida
TKT-20250608-009-04829,2025-06-08,19:45,Domingo,June,SUC009,Tijuana,Tijuana,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Efectivo,0.0,135.0,19,2025-06,Tarde
TKT-20250814-007-04830,2025-08-14,13:38,Jueves,August,SUC007,Cancún,Cancún,Helado de Vainilla,Postres,45,1,45,12,33,Efectivo,0.0,45.0,13,2025-08,Comida
TKT-20250213-003-04831,2025-02-13,14:43,Jueves,February,SUC003,Guadalajara,Guadalajara,Tacos de Barbacoa (3 pzas),Platos Fuertes,95,1,95,35,60,Tarjeta de Crédito,14.25,109.25,14,2025-02,Comida
TKT-20251228-006-04832,2025-12-28,13:44,Domingo,December,SUC006,Querétaro,Querétaro,Mole Poblano,Platos Fuertes,175,1,175,55,120,App de Pago,17.5,192.5,13,2025-12,Comida
TKT-20250212-010-04833,2025-02-12,21:24,Miércoles,February,SUC010,León,León,Chiles Rellenos,Platos Fuertes,155,2,310,90,220,Efectivo,31.0,341.0,21,2025-02,Noche
TKT-20250815-009-04834,2025-08-15,12:01,Viernes,August,SUC009,Tijuana,Tijuana,Margarita,Bebidas,95,2,190,50,140,App de Pago,28.5,218.5,12,2025-08,Comida
TKT-20250917-005-04835,2025-09-17,14:58,Miércoles,September,SUC005,Puebla,Puebla,Cochinita Pibil,Platos Fuertes,165,1,165,50,115,Tarjeta de Crédito,16.5,181.5,14,2025-09,Comida
TKT-20250611-006-04836,2025-06-11,20:22,Miércoles,June,SUC006,Querétaro,Querétaro,Guacamole con Totopos,Entradas,89,3,267,75,192,Tarjeta de Débito,26.7,293.7,20,2025-06,Tarde
TKT-20250614-007-04837,2025-06-14,13:30,Sábado,June,SUC007,Cancún,Cancún,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Efectivo,13.5,148.5,13,2025-06,Comida
TKT-20251127-001-04838,2025-11-27,21:41,Jueves,November,SUC001,Ciudad de México Centro,Ciudad de México,Fajitas de Pollo,Platos Fuertes,195,2,390,116,274,Tarjeta de Débito,58.5,448.5,21,2025-11,Noche
TKT-20250512-007-04839,2025-05-12,14:54,Lunes,May,SUC007,Cancún,Cancún,Margarita,Bebidas,95,1,95,25,70,Efectivo,19.0,114.0,14,2025-05,Comida
TKT-20250806-007-04840,2025-08-06,14:03,Miércoles,August,SUC007,Cancún,Cancún,Sopa de Tortilla,Entradas,75,1,75,20,55,Efectivo,15.0,90.0,14,2025-08,Comida
TKT-20260129-002-04841,2026-01-29,19:58,Jueves,January,SUC002,Ciudad de México Sur,Ciudad de México,Agua de Horchata,Bebidas,35,4,140,32,108,Tarjeta de Débito,14.0,154.0,19,2026-01,Tarde
TKT-20260123-001-04842,2026-01-23,15:35,Viernes,January,SUC001,Ciudad de México Centro,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,2,170,56,114,Efectivo,25.5,195.5,15,2026-01,Comida
TKT-20251027-009-04843,2025-10-27,14:59,Lunes,October,SUC009,Tijuana,Tijuana,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Efectivo,40.5,310.5,14,2025-10,Comida
TKT-20250701-006-04844,2025-07-01,14:09,Martes,July,SUC006,Querétaro,Querétaro,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Débito,27.0,162.0,14,2025-07,Comida
TKT-20250507-010-04845,2025-05-07,19:14,Miércoles,May,SUC010,León,León,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Débito,8.5,93.5,19,2025-05,Tarde
TKT-20251025-007-04846,2025-10-25,12:04,Sábado,October,SUC007,Cancún,Cancún,Tacos al Pastor (3 pzas),Platos Fuertes,85,2,170,56,114,Tarjeta de Crédito,0.0,170.0,12,2025-10,Comida
TKT-20251215-004-04847,2025-12-15,13:03,Lunes,December,SUC004,Monterrey,Monterrey,Michelada,Bebidas,75,1,75,25,50,Tarjeta de Crédito,7.5,82.5,13,2025-12,Comida
TKT-20250502-008-04848,2025-05-02,21:18,Viernes,May,SUC008,Mérida,Mérida,Helado de Vainilla,Postres,45,1,45,12,33,App de Pago,4.5,49.5,21,2025-05,Noche
TKT-20250905-005-04849,2025-09-05,14:57,Viernes,September,SUC005,Puebla,Puebla,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Efectivo,0.0,85.0,14,2025-09,Comida
TKT-20250512-005-04850,2025-05-12,14:38,Lunes,May,SUC005,Puebla,Puebla,Sopa de Tortilla,Entradas,75,2,150,40,110,Tarjeta de Crédito,15.0,165.0,14,2025-05,Comida
TKT-20250324-010-04851,2025-03-24,14:17,Lunes,March,SUC010,León,León,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,App de Pago,12.75,97.75,14,2025-03,Comida
TKT-20251101-007-04852,2025-11-01,19:07,Sábado,November,SUC007,Cancún,Cancún,Fajitas de Res,Platos Fuertes,225,1,225,70,155,App de Pago,0.0,225.0,19,2025-11,Tarde
TKT-20250808-003-04853,2025-08-08,14:46,Viernes,August,SUC003,Guadalajara,Guadalajara,Agua de Horchata,Bebidas,35,1,35,8,27,Tarjeta de Crédito,7.0,42.0,14,2025-08,Comida
TKT-20250507-010-04854,2025-05-07,14:15,Miércoles,May,SUC010,León,León,Mole Poblano,Platos Fuertes,175,2,350,110,240,Efectivo,0.0,350.0,14,2025-05,Comida
TKT-20250429-001-04855,2025-04-29,19:49,Martes,April,SUC001,Ciudad de México Centro,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Efectivo,8.5,93.5,19,2025-04,Tarde
TKT-20251015-005-04856,2025-10-15,19:32,Miércoles,October,SUC005,Puebla,Puebla,Pozole Rojo,Platos Fuertes,125,1,125,38,87,Efectivo,0.0,125.0,19,2025-10,Tarde
TKT-20250411-006-04857,2025-04-11,12:10,Viernes,April,SUC006,Querétaro,Querétaro,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Efectivo,27.0,297.0,12,2025-04,Comida
TKT-20250409-004-04858,2025-04-09,14:15,Miércoles,April,SUC004,Monterrey,Monterrey,Refresco,Bebidas,30,2,60,16,44,Tarjeta de Crédito,6.0,66.0,14,2025-04,Comida
TKT-20250808-002-04859,2025-08-08,19:36,Viernes,August,SUC002,Ciudad de México Sur,Ciudad de México,Birria de Res,Platos Fuertes,185,2,370,120,250,Tarjeta de Crédito,37.0,407.0,19,2025-08,Tarde
TKT-20250606-006-04860,2025-06-06,19:29,Viernes,June,SUC006,Querétaro,Querétaro,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Débito,12.75,97.75,19,2025-06,Tarde
TKT-20250608-007-04861,2025-06-08,22:10,Domingo,June,SUC007,Cancún,Cancún,Cerveza Nacional,Bebidas,55,3,165,60,105,Efectivo,24.75,189.75,22,2025-06,Noche
TKT-20250222-001-04862,2025-02-22,13:04,Sábado,February,SUC001,Ciudad de México Centro,Ciudad de México,Nachos con Carne,Entradas,125,1,125,40,85,Tarjeta de Débito,12.5,137.5,13,2025-02,Comida
TKT-20250201-005-04863,2025-02-01,19:18,Sábado,February,SUC005,Puebla,Puebla,Michelada,Bebidas,75,1,75,25,50,Efectivo,0.0,75.0,19,2025-02,Tarde
TKT-20251009-007-04864,2025-10-09,13:43,Jueves,October,SUC007,Cancún,Cancún,Fajitas de Res,Platos Fuertes,225,1,225,70,155,Efectivo,33.75,258.75,13,2025-10,Comida
TKT-20251105-004-04865,2025-11-05,14:46,Miércoles,November,SUC004,Monterrey,Monterrey,Fajitas de Pollo,Platos Fuertes,195,1,195,58,137,Tarjeta de Crédito,29.25,224.25,14,2025-11,Comida
TKT-20250927-007-04866,2025-09-27,21:41,Sábado,September,SUC007,Cancún,Cancún,Chiles Rellenos,Platos Fuertes,155,1,155,45,110,Tarjeta de Débito,15.5,170.5,21,2025-09,Noche
TKT-20251208-002-04867,2025-12-08,13:36,Lunes,December,SUC002,Ciudad de México Sur,Ciudad de México,Margarita,Bebidas,95,2,190,50,140,Tarjeta de Crédito,28.5,218.5,13,2025-12,Comida
TKT-20250827-003-04868,2025-08-27,15:48,Miércoles,August,SUC003,Guadalajara,Guadalajara,Margarita,Bebidas,95,1,95,25,70,Tarjeta de Crédito,14.25,109.25,15,2025-08,Comida
TKT-20250427-003-04869,2025-04-27,20:32,Domingo,April,SUC003,Guadalajara,Guadalajara,Nachos con Carne,Entradas,125,2,250,80,170,Tarjeta de Crédito,37.5,287.5,20,2025-04,Tarde
TKT-20250219-010-04870,2025-02-19,14:13,Miércoles,February,SUC010,León,León,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Débito,8.9,97.9,14,2025-02,Comida
TKT-20250703-001-04871,2025-07-03,13:07,Jueves,July,SUC001,Ciudad de México Centro,Ciudad de México,Cochinita Pibil,Platos Fuertes,165,2,330,100,230,Tarjeta de Crédito,33.0,363.0,13,2025-07,Comida
TKT-20250815-007-04872,2025-08-15,21:24,Viernes,August,SUC007,Cancún,Cancún,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Crédito,12.75,97.75,21,2025-08,Noche
TKT-20250712-007-04873,2025-07-12,20:31,Sábado,July,SUC007,Cancún,Cancún,Tacos al Pastor (3 pzas),Platos Fuertes,85,2,170,56,114,Tarjeta de Crédito,25.5,195.5,20,2025-07,Tarde
TKT-20250522-001-04874,2025-05-22,12:27,Jueves,May,SUC001,Ciudad de México Centro,Ciudad de México,Cerveza Nacional,Bebidas,55,2,110,40,70,Efectivo,16.5,126.5,12,2025-05,Comida
TKT-20250417-004-04875,2025-04-17,20:28,Jueves,April,SUC004,Monterrey,Monterrey,Michelada,Bebidas,75,1,75,25,50,Tarjeta de Débito,15.0,90.0,20,2025-04,Tarde
TKT-20250413-006-04876,2025-04-13,20:41,Domingo,April,SUC006,Querétaro,Querétaro,Pozole Rojo,Platos Fuertes,125,1,125,38,87,Efectivo,18.75,143.75,20,2025-04,Tarde
TKT-20250606-009-04877,2025-06-06,13:09,Viernes,June,SUC009,Tijuana,Tijuana,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Crédito,20.25,155.25,13,2025-06,Comida
TKT-20250913-007-04878,2025-09-13,20:16,Sábado,September,SUC007,Cancún,Cancún,Birria de Res,Platos Fuertes,185,3,555,180,375,App de Pago,111.0,666.0,20,2025-09,Tarde
TKT-20260131-007-04879,2026-01-31,20:29,Sábado,January,SUC007,Cancún,Cancún,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Efectivo,27.0,297.0,20,2026-01,Tarde
TKT-20250926-002-04880,2025-09-26,12:08,Viernes,September,SUC002,Ciudad de México Sur,Ciudad de México,Queso Fundido,Entradas,95,1,95,30,65,Efectivo,19.0,114.0,12,2025-09,Comida
TKT-20250606-001-04881,2025-06-06,19:09,Viernes,June,SUC001,Ciudad de México Centro,Ciudad de México,Pastel de Tres Leches,Postres,75,1,75,22,53,Tarjeta de Débito,15.0,90.0,19,2025-06,Tarde
TKT-20250324-010-04882,2025-03-24,21:18,Lunes,March,SUC010,León,León,Guacamole con Totopos,Entradas,89,4,356,100,256,Tarjeta de Crédito,0.0,356.0,21,2025-03,Noche
TKT-20250927-003-04883,2025-09-27,20:58,Sábado,September,SUC003,Guadalajara,Guadalajara,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Crédito,52.5,402.5,20,2025-09,Tarde
TKT-20250910-005-04884,2025-09-10,13:04,Miércoles,September,SUC005,Puebla,Puebla,Chiles Rellenos,Platos Fuertes,155,2,310,90,220,App de Pago,0.0,310.0,13,2025-09,Comida
TKT-20251021-008-04885,2025-10-21,20:35,Martes,October,SUC008,Mérida,Mérida,Pastel de Tres Leches,Postres,75,2,150,44,106,Tarjeta de Débito,15.0,165.0,20,2025-10,Tarde
TKT-20251004-002-04886,2025-10-04,13:04,Sábado,October,SUC002,Ciudad de México Sur,Ciudad de México,Enchiladas Verdes,Platos Fuertes,135,3,405,120,285,Tarjeta de Débito,0.0,405.0,13,2025-10,Comida
TKT-20250709-004-04887,2025-07-09,15:59,Miércoles,July,SUC004,Monterrey,Monterrey,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Crédito,8.9,97.9,15,2025-07,Comida
TKT-20250324-005-04888,2025-03-24,12:09,Lunes,March,SUC005,Puebla,Puebla,Fajitas de Res,Platos Fuertes,225,2,450,140,310,Efectivo,45.0,495.0,12,2025-03,Comida
TKT-20250619-001-04889,2025-06-19,13:03,Jueves,June,SUC001,Ciudad de México Centro,Ciudad de México,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Efectivo,13.5,148.5,13,2025-06,Comida
TKT-20251220-004-04890,2025-12-20,20:33,Sábado,December,SUC004,Monterrey,Monterrey,Margarita,Bebidas,95,1,95,25,70,Efectivo,9.5,104.5,20,2025-12,Tarde
TKT-20250826-004-04891,2025-08-26,19:21,Martes,August,SUC004,Monterrey,Monterrey,Birria de Res,Platos Fuertes,185,1,185,60,125,Tarjeta de Crédito,27.75,212.75,19,2025-08,Tarde
TKT-20250728-007-04892,2025-07-28,12:39,Lunes,July,SUC007,Cancún,Cancún,Guacamole con Totopos,Entradas,89,1,89,25,64,Efectivo,13.35,102.35,12,2025-07,Comida
TKT-20250227-007-04893,2025-02-27,19:51,Jueves,February,SUC007,Cancún,Cancún,Elotes Preparados,Entradas,55,1,55,15,40,Tarjeta de Crédito,5.5,60.5,19,2025-02,Tarde
TKT-20250913-006-04894,2025-09-13,20:48,Sábado,September,SUC006,Querétaro,Querétaro,Cerveza Nacional,Bebidas,55,1,55,20,35,Tarjeta de Crédito,8.25,63.25,20,2025-09,Tarde
TKT-20251022-009-04895,2025-10-22,13:02,Miércoles,October,SUC009,Tijuana,Tijuana,Fajitas de Res,Platos Fuertes,225,2,450,140,310,Efectivo,90.0,540.0,13,2025-10,Comida
TKT-20251117-007-04896,2025-11-17,14:32,Lunes,November,SUC007,Cancún,Cancún,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Tarjeta de Crédito,27.0,297.0,14,2025-11,Comida
TKT-20250813-003-04897,2025-08-13,20:21,Miércoles,August,SUC003,Guadalajara,Guadalajara,Birria de Res,Platos Fuertes,185,1,185,60,125,Tarjeta de Crédito,27.75,212.75,20,2025-08,Tarde
TKT-20251223-002-04898,2025-12-23,20:17,Martes,December,SUC002,Ciudad de México Sur,Ciudad de México,Enchiladas Verdes,Platos Fuertes,135,3,405,120,285,Efectivo,81.0,486.0,20,2025-12,Tarde
TKT-20250320-001-04899,2025-03-20,14:39,Jueves,March,SUC001,Ciudad de México Centro,Ciudad de México,Margarita,Bebidas,95,1,95,25,70,Efectivo,9.5,104.5,14,2025-03,Comida
TKT-20250524-002-04900,2025-05-24,20:02,Sábado,May,SUC002,Ciudad de México Sur,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,4,340,112,228,Tarjeta de Crédito,51.0,391.0,20,2025-05,Tarde
TKT-20250410-009-04901,2025-04-10,13:12,Jueves,April,SUC009,Tijuana,Tijuana,Tacos de Carnitas (3 pzas),Platos Fuertes,90,2,180,60,120,Tarjeta de Débito,36.0,216.0,13,2025-04,Comida
TKT-20250902-001-04902,2025-09-02,12:51,Martes,September,SUC001,Ciudad de México Centro,Ciudad de México,Nachos con Carne,Entradas,125,2,250,80,170,App de Pago,37.5,287.5,12,2025-09,Comida
TKT-20250907-007-04903,2025-09-07,14:35,Domingo,September,SUC007,Cancún,Cancún,Pastel de Tres Leches,Postres,75,1,75,22,53,Tarjeta de Crédito,11.25,86.25,14,2025-09,Comida
TKT-20250519-005-04904,2025-05-19,13:00,Lunes,May,SUC005,Puebla,Puebla,Tacos al Pastor (3 pzas),Platos Fuertes,85,4,340,112,228,Tarjeta de Débito,51.0,391.0,13,2025-05,Comida
TKT-20250220-004-04905,2025-02-20,19:16,Jueves,February,SUC004,Monterrey,Monterrey,Michelada,Bebidas,75,2,150,50,100,App de Pago,30.0,180.0,19,2025-02,Tarde
TKT-20250306-002-04906,2025-03-06,15:14,Jueves,March,SUC002,Ciudad de México Sur,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Efectivo,17.0,102.0,15,2025-03,Comida
TKT-20260111-009-04907,2026-01-11,14:31,Domingo,January,SUC009,Tijuana,Tijuana,Mole Poblano,Platos Fuertes,175,1,175,55,120,Tarjeta de Débito,0.0,175.0,14,2026-01,Comida
TKT-20250924-004-04908,2025-09-24,13:51,Miércoles,September,SUC004,Monterrey,Monterrey,Quesadilla de Flor de Calabaza,Platos Fuertes,95,2,190,56,134,Tarjeta de Crédito,28.5,218.5,13,2025-09,Comida
TKT-20250810-008-04909,2025-08-10,14:54,Domingo,August,SUC008,Mérida,Mérida,Helado de Vainilla,Postres,45,1,45,12,33,Tarjeta de Débito,0.0,45.0,14,2025-08,Comida
TKT-20250613-004-04910,2025-06-13,19:36,Viernes,June,SUC004,Monterrey,Monterrey,Flan Napolitano,Postres,55,2,110,30,80,App de Pago,0.0,110.0,19,2025-06,Tarde
TKT-20250720-008-04911,2025-07-20,11:40,Domingo,July,SUC008,Mérida,Mérida,Fajitas de Pollo,Platos Fuertes,195,2,390,116,274,Efectivo,39.0,429.0,11,2025-07,Mañana
TKT-20250421-002-04912,2025-04-21,12:42,Lunes,April,SUC002,Ciudad de México Sur,Ciudad de México,Agua de Tamarindo,Bebidas,35,1,35,8,27,Tarjeta de Débito,3.5,38.5,12,2025-04,Comida
TKT-20251129-009-04913,2025-11-29,19:33,Sábado,November,SUC009,Tijuana,Tijuana,Michelada,Bebidas,75,1,75,25,50,Tarjeta de Débito,11.25,86.25,19,2025-11,Tarde
