record_id,date,month,day_of_week,branch_id,branch_name,city,platform,interaction_type,content,sentiment,rating,reach,engagement,engagement_rate,campaign,campaign_cost,responded,response_hours,conversion,year_month
DIG-01087,2025-10-17,October,Viernes,SUC009,Tijuana,Tijuana,Facebook,Compartido,Precios elevados para la porción,negativo,,4084.0,447.0,10.95,Orgánico,0.0,,,False,2025-10
DIG-01088,2025-04-25,April,Viernes,SUC006,Querétaro,Querétaro,Instagram,Comentario,"Lugar promedio, cumple",neutro,,4558.0,412.0,9.04,Orgánico,0.0,,,False,2025-04
DIG-01089,2025-10-16,October,Jueves,SUC001,Ciudad de México Centro,Ciudad de México,Yelp,Review,"Recomiendo 100%, no se arrepentirán",positivo,5.0,447.0,26.0,5.82,Temporada de Pozole,149.32,,,False,2025-10
DIG-01090,2025-04-22,April,Martes,SUC005,Puebla,Puebla,Google Reviews,Review,La cochinita pibil es espectacular,positivo,4.0,362.0,14.0,3.87,Orgánico,0.0,,,False,2025-04
DIG-01091,2025-09-15,September,Lunes,SUC001,Ciudad de México Centro,Ciudad de México,Facebook,Comentario,La comida llegó fría 😞,negativo,,438.0,30.0,6.85,Orgánico,0.0,,,False,2025-09
DIG-01092,2025-06-16,June,Lunes,SUC009,Tijuana,Tijuana,Instagram,Comentario,La cochinita pibil es espectacular,positivo,,4573.0,428.0,9.36,Orgánico,0.0,,,False,2025-06
DIG-01093,2025-06-13,June,Viernes,SUC005,Puebla,Puebla,TikTok,Compartido,Esperamos mucho tiempo para ser atendidos,negativo,,18307.0,843.0,4.6,Orgánico,0.0,,,False,2025-06
DIG-01094,2025-05-10,May,Sábado,SUC005,Puebla,Puebla,TripAdvisor,Review,El servicio fue lento,negativo,2.0,326.0,22.0,6.75,Orgánico,0.0,True,48.0,False,2025-05
DIG-01095,2025-08-18,August,Lunes,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Like,"Lugar promedio, cumple",neutro,,918.0,44.0,4.79,Promoción 2x1 Tacos,250.35,,,False,2025-08
DIG-01096,2025-09-05,September,Viernes,SUC007,Cancún,Cancún,TikTok,Mención,Servicio normal,neutro,,4177.0,458.0,10.96,Orgánico,0.0,,,False,2025-09
DIG-01097,2025-11-23,November,Domingo,SUC008,Mérida,Mérida,Twitter/X,Review,"Siempre regresamos, nunca falla",positivo,5.0,377.0,38.0,10.08,Temporada de Pozole,173.2,,,False,2025-11
DIG-01098,2025-02-05,February,Miércoles,SUC004,Monterrey,Monterrey,Google Reviews,Review,Precios estándar para la zona,neutro,3.0,318.0,41.0,12.89,Descuento Cumpleañeros,395.86,,,False,2025-02
DIG-01099,2025-06-04,June,Miércoles,SUC008,Mérida,Mérida,Google Reviews,Review,"El mole está increíble, muy auténtico",positivo,4.0,264.0,37.0,14.02,Orgánico,0.0,,,False,2025-06
DIG-01100,2025-10-29,October,Miércoles,SUC008,Mérida,Mérida,Facebook,Pregunta,Las margaritas son las mejores 🍹,positivo,,757.0,30.0,3.96,Orgánico,0.0,False,,False,2025-10
DIG-01101,2025-12-23,December,Martes,SUC002,Ciudad de México Sur,Ciudad de México,Twitter/X,Compartido,"Lugar promedio, cumple",neutro,,373.0,12.0,3.22,Orgánico,0.0,,,False,2025-12
DIG-01102,2025-03-12,March,Miércoles,SUC005,Puebla,Puebla,TripAdvisor,Review,Excelente servicio y ambiente familiar,positivo,4.0,480.0,39.0,8.12,Orgánico,0.0,,,False,2025-03
DIG-01103,2025-04-12,April,Sábado,SUC005,Puebla,Puebla,Twitter/X,Compartido,La cochinita pibil es espectacular,positivo,,358.0,31.0,8.66,Noche Mexicana,336.48,,,False,2025-04
DIG-01104,2025-03-29,March,Sábado,SUC008,Mérida,Mérida,Twitter/X,Comentario,"Lugar promedio, cumple",neutro,,280.0,35.0,12.5,Promoción 2x1 Tacos,107.62,,,False,2025-03
DIG-01105,2025-12-13,December,Sábado,SUC008,Mérida,Mérida,Instagram,Review,Precios estándar para la zona,neutro,3.0,3661.0,337.0,9.21,Noche Mexicana,416.01,,,False,2025-12
DIG-01106,2025-09-14,September,Domingo,SUC009,Tijuana,Tijuana,Google Reviews,Review,Servicio normal,neutro,3.0,416.0,10.0,2.4,Orgánico,0.0,,,False,2025-09
DIG-01107,2025-02-07,February,Viernes,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Compartido,Servicio normal,neutro,,3722.0,337.0,9.05,Orgánico,0.0,,,False,2025-02
DIG-01108,2025-08-17,August,Domingo,SUC003,Guadalajara,Guadalajara,TikTok,Review,La cochinita pibil es espectacular,positivo,4.0,40769.0,4355.0,10.68,Orgánico,0.0,,,False,2025-08
DIG-01109,2025-07-13,July,Domingo,SUC007,Cancún,Cancún,TikTok,Review,"El mole está increíble, muy auténtico",positivo,5.0,21215.0,2529.0,11.92,Orgánico,0.0,,,False,2025-07
DIG-01110,2025-07-04,July,Viernes,SUC003,Guadalajara,Guadalajara,Facebook,Comentario,Comida deliciosa y precios justos,positivo,,4705.0,560.0,11.9,Orgánico,0.0,,,False,2025-07
DIG-01111,2025-05-01,May,Jueves,SUC010,León,León,Facebook,Mención,Esperamos mucho tiempo para ser atendidos,negativo,,3894.0,328.0,8.42,Combo Ejecutivo,99.16,,,False,2025-05
DIG-01112,2025-06-19,June,Jueves,SUC001,Ciudad de México Centro,Ciudad de México,Google Reviews,Review,Precios estándar para la zona,neutro,3.0,391.0,33.0,8.44,Descuento Cumpleañeros,340.91,,,False,2025-06
DIG-01113,2025-06-14,June,Sábado,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Comentario,"Recomiendo 100%, no se arrepentirán",positivo,,1440.0,101.0,7.01,Orgánico,0.0,,,False,2025-06
DIG-01114,2025-05-31,May,Sábado,SUC009,Tijuana,Tijuana,TikTok,Comentario,"Recomiendo 100%, no se arrepentirán",positivo,,34946.0,2978.0,8.52,Festival del Mole,193.02,,,False,2025-05
DIG-01115,2025-05-15,May,Jueves,SUC009,Tijuana,Tijuana,Instagram,Comentario,"El mole está increíble, muy auténtico",positivo,,1370.0,153.0,11.17,Orgánico,0.0,,,False,2025-05
DIG-01116,2025-09-05,September,Viernes,SUC009,Tijuana,Tijuana,TripAdvisor,Review,Precios estándar para la zona,neutro,3.0,145.0,15.0,10.34,Orgánico,0.0,,,False,2025-09
DIG-01117,2025-03-17,March,Lunes,SUC001,Ciudad de México Centro,Ciudad de México,Facebook,Compartido,Comida deliciosa y precios justos,positivo,,3388.0,88.0,2.6,Orgánico,0.0,,,False,2025-03
DIG-01118,2025-11-11,November,Martes,SUC001,Ciudad de México Centro,Ciudad de México,Twitter/X,Mención,"Siempre regresamos, nunca falla",positivo,,301.0,26.0,8.64,Orgánico,0.0,,,False,2025-11
DIG-01119,2025-07-07,July,Lunes,SUC010,León,León,TripAdvisor,Review,Esperaba mejor calidad,negativo,1.0,124.0,18.0,14.52,Orgánico,0.0,True,1.0,False,2025-07
DIG-01120,2025-02-17,February,Lunes,SUC001,Ciudad de México Centro,Ciudad de México,TikTok,Compartido,"El mole está increíble, muy auténtico",positivo,,28546.0,2382.0,8.34,Orgánico,0.0,,,False,2025-02
DIG-01121,2025-08-19,August,Martes,SUC001,Ciudad de México Centro,Ciudad de México,Twitter/X,Comentario,Excelente servicio y ambiente familiar,positivo,,195.0,9.0,4.62,Orgánico,0.0,,,True,2025-08
DIG-01122,2025-03-15,March,Sábado,SUC001,Ciudad de México Centro,Ciudad de México,Facebook,Mención,La cochinita pibil es espectacular,positivo,,971.0,61.0,6.28,Orgánico,0.0,,,False,2025-03
DIG-01123,2026-01-07,January,Miércoles,SUC010,León,León,Facebook,Mención,No había disponibilidad de varios platillos,negativo,,2883.0,317.0,11.0,Orgánico,0.0,,,False,2026-01
DIG-01124,2025-06-08,June,Domingo,SUC001,Ciudad de México Centro,Ciudad de México,Google Reviews,Review,Excelente servicio y ambiente familiar,positivo,4.0,292.0,21.0,7.19,Orgánico,0.0,,,False,2025-06
DIG-01125,2025-08-24,August,Domingo,SUC003,Guadalajara,Guadalajara,TripAdvisor,Review,No había disponibilidad de varios platillos,negativo,2.0,491.0,10.0,2.04,Orgánico,0.0,True,1.0,False,2025-08
DIG-01126,2025-07-12,July,Sábado,SUC003,Guadalajara,Guadalajara,Instagram,Compartido,Comida deliciosa y precios justos,positivo,,4604.0,638.0,13.86,Orgánico,0.0,,,False,2025-07
DIG-01127,2025-09-23,September,Martes,SUC004,Monterrey,Monterrey,Google Reviews,Review,Ambiente perfecto para celebrar,positivo,4.0,446.0,33.0,7.4,Orgánico,0.0,,,False,2025-09
DIG-01128,2025-08-30,August,Sábado,SUC007,Cancún,Cancún,Google Reviews,Review,El personal es muy amable,positivo,5.0,341.0,46.0,13.49,Orgánico,0.0,,,True,2025-08
DIG-01129,2025-09-18,September,Jueves,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Pregunta,Excelente servicio y ambiente familiar,positivo,,1066.0,124.0,11.63,Orgánico,0.0,True,22.0,False,2025-09
DIG-01130,2025-02-01,February,Sábado,SUC003,Guadalajara,Guadalajara,Instagram,Comentario,¡Los mejores tacos de la ciudad! 🌮,positivo,,283.0,8.0,2.83,Orgánico,0.0,,,False,2025-02
DIG-01131,2025-09-23,September,Martes,SUC007,Cancún,Cancún,Facebook,Comentario,"Siempre regresamos, nunca falla",positivo,,2640.0,226.0,8.56,Orgánico,0.0,,,False,2025-09
DIG-01132,2026-01-10,January,Sábado,SUC007,Cancún,Cancún,TripAdvisor,Review,"El mole está increíble, muy auténtico",positivo,5.0,270.0,8.0,2.96,Orgánico,0.0,,,False,2026-01
DIG-01133,2025-03-04,March,Martes,SUC006,Querétaro,Querétaro,Facebook,Like,No había disponibilidad de varios platillos,negativo,,4188.0,389.0,9.29,Orgánico,0.0,,,False,2025-03
DIG-01134,2025-06-15,June,Domingo,SUC002,Ciudad de México Sur,Ciudad de México,Twitter/X,Like,El personal es muy amable,positivo,,57.0,2.0,3.51,Descuento Cumpleañeros,185.52,,,False,2025-06
DIG-01135,2025-07-31,July,Jueves,SUC004,Monterrey,Monterrey,Instagram,Review,Comida deliciosa y precios justos,positivo,5.0,3042.0,297.0,9.76,Orgánico,0.0,,,False,2025-07
DIG-01136,2025-10-11,October,Sábado,SUC006,Querétaro,Querétaro,Instagram,Compartido,¡Los mejores tacos de la ciudad! 🌮,positivo,,2232.0,182.0,8.15,Orgánico,0.0,,,False,2025-10
DIG-01137,2025-07-16,July,Miércoles,SUC003,Guadalajara,Guadalajara,Yelp,Review,"Siempre regresamos, nunca falla",positivo,4.0,75.0,5.0,6.67,Orgánico,0.0,,,False,2025-07
DIG-01138,2025-06-21,June,Sábado,SUC004,Monterrey,Monterrey,Google Reviews,Review,El lugar estaba muy lleno y ruidoso,negativo,1.0,371.0,14.0,3.77,Orgánico,0.0,True,32.0,False,2025-06
DIG-01139,2025-06-23,June,Lunes,SUC005,Puebla,Puebla,Google Reviews,Review,El lugar estaba muy lleno y ruidoso,negativo,2.0,166.0,12.0,7.23,Orgánico,0.0,False,,False,2025-06
DIG-01140,2025-07-09,July,Miércoles,SUC006,Querétaro,Querétaro,Facebook,Compartido,"Recomiendo 100%, no se arrepentirán",positivo,,3610.0,253.0,7.01,Orgánico,0.0,,,False,2025-07
DIG-01141,2026-01-21,January,Miércoles,SUC005,Puebla,Puebla,Twitter/X,Review,Las margaritas son las mejores 🍹,positivo,4.0,488.0,31.0,6.35,Orgánico,0.0,,,False,2026-01
DIG-01142,2025-04-08,April,Martes,SUC005,Puebla,Puebla,Google Reviews,Review,Las margaritas son las mejores 🍹,positivo,5.0,367.0,39.0,10.63,Orgánico,0.0,,,False,2025-04
DIG-01143,2025-10-20,October,Lunes,SUC004,Monterrey,Monterrey,Google Reviews,Review,Excelente servicio y ambiente familiar,positivo,5.0,338.0,50.0,14.79,Orgánico,0.0,,,False,2025-10
DIG-01144,2025-12-19,December,Viernes,SUC002,Ciudad de México Sur,Ciudad de México,Twitter/X,Mención,¡Los mejores tacos de la ciudad! 🌮,positivo,,355.0,21.0,5.92,Orgánico,0.0,,,False,2025-12
DIG-01145,2025-06-30,June,Lunes,SUC003,Guadalajara,Guadalajara,Instagram,Comentario,La cochinita pibil es espectacular,positivo,,4768.0,127.0,2.66,Combo Ejecutivo,107.29,,,False,2025-06
DIG-01146,2025-04-09,April,Miércoles,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Mención,"Recomiendo 100%, no se arrepentirán",positivo,,1137.0,72.0,6.33,Orgánico,0.0,,,False,2025-04
DIG-01147,2025-12-07,December,Domingo,SUC008,Mérida,Mérida,Twitter/X,Mención,Precios elevados para la porción,negativo,,195.0,6.0,3.08,Orgánico,0.0,,,False,2025-12
DIG-01148,2025-07-26,July,Sábado,SUC006,Querétaro,Querétaro,Google Reviews,Review,La cochinita pibil es espectacular,positivo,5.0,343.0,44.0,12.83,Orgánico,0.0,,,False,2025-07
DIG-01149,2025-10-29,October,Miércoles,SUC005,Puebla,Puebla,Instagram,Pregunta,Las margaritas son las mejores 🍹,positivo,,2973.0,153.0,5.15,Orgánico,0.0,True,4.0,False,2025-10
DIG-01150,2025-05-26,May,Lunes,SUC005,Puebla,Puebla,TikTok,Compartido,No había disponibilidad de varios platillos,negativo,,18537.0,1402.0,7.56,Temporada de Pozole,390.79,,,False,2025-05
DIG-01151,2025-10-22,October,Miércoles,SUC001,Ciudad de México Centro,Ciudad de México,Google Reviews,Review,"Siempre regresamos, nunca falla",positivo,5.0,86.0,9.0,10.47,Orgánico,0.0,,,False,2025-10
DIG-01152,2025-07-19,July,Sábado,SUC010,León,León,Instagram,Comentario,Servicio normal,neutro,,2055.0,168.0,8.18,Orgánico,0.0,,,False,2025-07
DIG-01153,2026-01-02,January,Viernes,SUC005,Puebla,Puebla,TripAdvisor,Review,Servicio normal,neutro,3.0,367.0,49.0,13.35,Temporada de Pozole,108.5,,,False,2026-01
DIG-01154,2026-01-20,January,Martes,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Mención,Precios elevados para la porción,negativo,,700.0,35.0,5.0,Orgánico,0.0,,,False,2026-01
DIG-01155,2025-05-05,May,Lunes,SUC007,Cancún,Cancún,Facebook,Comentario,"El mole está increíble, muy auténtico",positivo,,875.0,47.0,5.37,Orgánico,0.0,,,False,2025-05
DIG-01156,2025-07-14,July,Lunes,SUC005,Puebla,Puebla,Instagram,Comentario,El estacionamiento es un problema,negativo,,4635.0,513.0,11.07,Orgánico,0.0,,,False,2025-07
DIG-01157,2025-09-26,September,Viernes,SUC008,Mérida,Mérida,Google Reviews,Review,Ambiente perfecto para celebrar,positivo,4.0,79.0,10.0,12.66,Orgánico,0.0,,,True,2025-09
DIG-01158,2025-02-13,February,Jueves,SUC010,León,León,Twitter/X,Pregunta,¡Los mejores tacos de la ciudad! 🌮,positivo,,376.0,51.0,13.56,Orgánico,0.0,True,22.0,False,2025-02
DIG-01159,2025-09-16,September,Martes,SUC007,Cancún,Cancún,Instagram,Comentario,Las margaritas son las mejores 🍹,positivo,,1756.0,189.0,10.76,Descuento Cumpleañeros,319.07,,,False,2025-09
DIG-01160,2025-02-02,February,Domingo,SUC008,Mérida,Mérida,Instagram,Compartido,Las margaritas son las mejores 🍹,positivo,,4122.0,84.0,2.04,Festival del Mole,236.53,,,False,2025-02
DIG-01161,2025-10-23,October,Jueves,SUC008,Mérida,Mérida,TikTok,Mención,Comida deliciosa y precios justos,positivo,,11187.0,1669.0,14.92,Orgánico,0.0,,,False,2025-10
DIG-01162,2025-12-15,December,Lunes,SUC010,León,León,TripAdvisor,Review,"Siempre regresamos, nunca falla",positivo,5.0,249.0,24.0,9.64,Orgánico,0.0,,,False,2025-12
DIG-01163,2025-10-24,October,Viernes,SUC005,Puebla,Puebla,Facebook,Comentario,Las margaritas son las mejores 🍹,positivo,,2293.0,60.0,2.62,Festival del Mole,191.94,,,False,2025-10
DIG-01164,2025-08-05,August,Martes,SUC008,Mérida,Mérida,Instagram,Comentario,Precios elevados para la porción,negativo,,3374.0,504.0,14.94,Orgánico,0.0,,,False,2025-08
DIG-01165,2025-02-10,February,Lunes,SUC002,Ciudad de México Sur,Ciudad de México,Twitter/X,Pregunta,Comida deliciosa y precios justos,positivo,,103.0,12.0,11.65,Orgánico,0.0,True,11.0,False,2025-02
DIG-01166,2025-06-26,June,Jueves,SUC008,Mérida,Mérida,Facebook,Like,Precios estándar para la zona,neutro,,909.0,68.0,7.48,Orgánico,0.0,,,False,2025-06
DIG-01167,2025-05-26,May,Lunes,SUC004,Monterrey,Monterrey,TikTok,Comentario,Excelente servicio y ambiente familiar,positivo,,42941.0,6336.0,14.76,Orgánico,0.0,,,False,2025-05
DIG-01168,2025-05-28,May,Miércoles,SUC002,Ciudad de México Sur,Ciudad de México,Twitter/X,Mención,Las margaritas son las mejores 🍹,positivo,,468.0,16.0,3.42,Orgánico,0.0,,,False,2025-05
DIG-01169,2025-03-05,March,Miércoles,SUC010,León,León,Yelp,Review,La comida llegó fría 😞,negativo,2.0,489.0,45.0,9.2,Orgánico,0.0,True,4.0,False,2025-03
DIG-01170,2025-02-11,February,Martes,SUC001,Ciudad de México Centro,Ciudad de México,Google Reviews,Review,"Comida aceptable, nada extraordinario",neutro,3.0,137.0,6.0,4.38,Orgánico,0.0,,,False,2025-02
DIG-01171,2026-01-06,January,Martes,SUC010,León,León,Twitter/X,Comentario,"Recomiendo 100%, no se arrepentirán",positivo,,393.0,28.0,7.12,Orgánico,0.0,,,False,2026-01
DIG-01172,2025-09-26,September,Viernes,SUC001,Ciudad de México Centro,Ciudad de México,Google Reviews,Review,Comida deliciosa y precios justos,positivo,4.0,111.0,12.0,10.81,Orgánico,0.0,,,False,2025-09
DIG-01173,2025-05-28,May,Miércoles,SUC009,Tijuana,Tijuana,Twitter/X,Compartido,El personal es muy amable,positivo,,148.0,13.0,8.78,Promoción 2x1 Tacos,164.51,,,False,2025-05
DIG-01174,2025-05-22,May,Jueves,SUC008,Mérida,Mérida,TikTok,Comentario,El lugar estaba muy lleno y ruidoso,negativo,,11680.0,1611.0,13.79,Orgánico,0.0,,,False,2025-05
DIG-01175,2025-11-22,November,Sábado,SUC003,Guadalajara,Guadalajara,Instagram,Like,Precios estándar para la zona,neutro,,2450.0,360.0,14.69,Orgánico,0.0,,,False,2025-11
DIG-01176,2025-05-07,May,Miércoles,SUC003,Guadalajara,Guadalajara,TikTok,Compartido,"Recomiendo 100%, no se arrepentirán",positivo,,44823.0,1301.0,2.9,Orgánico,0.0,,,False,2025-05
DIG-01177,2025-03-18,March,Martes,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Mención,"El mole está increíble, muy auténtico",positivo,,2231.0,120.0,5.38,Orgánico,0.0,,,False,2025-03
DIG-01178,2025-10-10,October,Viernes,SUC003,Guadalajara,Guadalajara,Google Reviews,Review,"Comida aceptable, nada extraordinario",neutro,3.0,277.0,41.0,14.8,Orgánico,0.0,,,False,2025-10
DIG-01179,2025-03-22,March,Sábado,SUC005,Puebla,Puebla,Facebook,Queja,Las margaritas son las mejores 🍹,positivo,,2292.0,193.0,8.42,Orgánico,0.0,,,False,2025-03
DIG-01180,2025-12-01,December,Lunes,SUC010,León,León,Google Reviews,Review,Precios estándar para la zona,neutro,3.0,387.0,16.0,4.13,Combo Ejecutivo,388.27,,,False,2025-12
DIG-01181,2025-06-15,June,Domingo,SUC004,Monterrey,Monterrey,Google Reviews,Review,Esperamos mucho tiempo para ser atendidos,negativo,2.0,344.0,48.0,13.95,Orgánico,0.0,True,10.0,False,2025-06
DIG-01182,2025-09-17,September,Miércoles,SUC002,Ciudad de México Sur,Ciudad de México,Google Reviews,Review,Servicio normal,neutro,3.0,280.0,40.0,14.29,Orgánico,0.0,,,False,2025-09
DIG-01183,2025-12-23,December,Martes,SUC007,Cancún,Cancún,Yelp,Review,Servicio normal,neutro,3.0,52.0,6.0,11.54,Orgánico,0.0,,,False,2025-12
DIG-01184,2026-01-12,January,Lunes,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Like,Comida deliciosa y precios justos,positivo,,826.0,77.0,9.32,Orgánico,0.0,,,False,2026-01
DIG-01185,2025-02-16,February,Domingo,SUC004,Monterrey,Monterrey,Facebook,Comentario,"Recomiendo 100%, no se arrepentirán",positivo,,3659.0,480.0,13.12,Orgánico,0.0,,,False,2025-02
DIG-01186,2025-10-03,October,Viernes,SUC006,Querétaro,Querétaro,Google Reviews,Review,Las margaritas son las mejores 🍹,positivo,4.0,192.0,20.0,10.42,Orgánico,0.0,,,False,2025-10
DIG-01187,2025-09-08,September,Lunes,SUC002,Ciudad de México Sur,Ciudad de México,Yelp,Review,El personal es muy amable,positivo,5.0,422.0,39.0,9.24,Orgánico,0.0,,,False,2025-09
DIG-01188,2025-02-05,February,Miércoles,SUC002,Ciudad de México Sur,Ciudad de México,TikTok,Queja,¡Los mejores tacos de la ciudad! 🌮,positivo,,47448.0,7032.0,14.82,Noche Mexicana,187.11,,,False,2025-02
DIG-01189,2025-03-14,March,Viernes,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Mención,El personal es muy amable,positivo,,3147.0,329.0,10.45,Orgánico,0.0,,,False,2025-03
DIG-01190,2025-07-06,July,Domingo,SUC008,Mérida,Mérida,TikTok,Comentario,El personal es muy amable,positivo,,42600.0,5497.0,12.9,Orgánico,0.0,,,False,2025-07
DIG-01191,2025-08-22,August,Viernes,SUC006,Querétaro,Querétaro,TripAdvisor,Review,Precios estándar para la zona,neutro,3.0,148.0,21.0,14.19,Orgánico,0.0,,,False,2025-08
DIG-01192,2025-10-03,October,Viernes,SUC008,Mérida,Mérida,TikTok,Mención,Excelente servicio y ambiente familiar,positivo,,4344.0,272.0,6.26,Orgánico,0.0,,,False,2025-10
DIG-01193,2025-07-17,July,Jueves,SUC010,León,León,TikTok,Queja,"Comida aceptable, nada extraordinario",neutro,,49803.0,2499.0,5.02,Orgánico,0.0,,,False,2025-07
DIG-01194,2025-06-05,June,Jueves,SUC001,Ciudad de México Centro,Ciudad de México,TikTok,Compartido,Esperaba mejor calidad,negativo,,46549.0,1120.0,2.41,Noche Mexicana,258.74,,,False,2025-06
DIG-01195,2025-12-23,December,Martes,SUC001,Ciudad de México Centro,Ciudad de México,Yelp,Review,La comida llegó fría 😞,negativo,2.0,478.0,30.0,6.28,Orgánico,0.0,False,,False,2025-12
DIG-01196,2025-09-25,September,Jueves,SUC004,Monterrey,Monterrey,Instagram,Review,El servicio fue lento,negativo,1.0,1769.0,110.0,6.22,Orgánico,0.0,False,,False,2025-09
DIG-01197,2025-12-03,December,Miércoles,SUC001,Ciudad de México Centro,Ciudad de México,Twitter/X,Comentario,"Recomiendo 100%, no se arrepentirán",positivo,,85.0,10.0,11.76,Orgánico,0.0,,,False,2025-12
DIG-01198,2025-04-18,April,Viernes,SUC010,León,León,Facebook,Comentario,¡Los mejores tacos de la ciudad! 🌮,positivo,,4814.0,619.0,12.86,Orgánico,0.0,,,False,2025-04
DIG-01199,2025-07-31,July,Jueves,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Review,Precios estándar para la zona,neutro,3.0,1013.0,94.0,9.28,Orgánico,0.0,,,False,2025-07
DIG-01200,2025-08-23,August,Sábado,SUC002,Ciudad de México Sur,Ciudad de México,Twitter/X,Review,La cochinita pibil es espectacular,positivo,5.0,77.0,8.0,10.39,Temporada de Pozole,374.91,,,True,2025-08
